"county1","countyname1","mi_to_county","county2","countyname2"
"44005","Newport County",18.644404649387,"44009","Washington County"
"44005","Newport County",19.3470165940202,"44003","Kent County"
"44005","Newport County",19.8002703038732,"25005","Bristol County"
"44007","Providence County",13.3172728014748,"44003","Kent County"
"44007","Providence County",18.9327462292821,"44001","Bristol County"
"44007","Providence County",21.4602976835069,"09015","Windham County"
"44009","Washington County",18.644404649387,"44005","Newport County"
"44009","Washington County",19.2293762105532,"44003","Kent County"
"45001","Abbeville County",19.4272023968188,"45047","Greenwood County"
"45001","Abbeville County",22.8587596848611,"13105","Elbert County"
"45001","Abbeville County",23.3563030767179,"45065","McCormick County"
"45001","Abbeville County",23.4280445373242,"45007","Anderson County"
"45003","Aiken County",23.0423038433783,"45011","Barnwell County"
"45003","Aiken County",24.8221381693014,"45037","Edgefield County"
"45005","Allendale County",18.8892797613439,"45049","Hampton County"
"45005","Allendale County",19.8302139411149,"45011","Barnwell County"
"45005","Allendale County",21.9385017708554,"13251","Screven County"
"45005","Allendale County",23.6740752915776,"45009","Bamberg County"
"45007","Anderson County",21.9712745787302,"13147","Hart County"
"45007","Anderson County",23.4280445373242,"45001","Abbeville County"
"45009","Bamberg County",21.6373297170751,"45075","Orangeburg County"
"45009","Bamberg County",22.3537117402802,"45011","Barnwell County"
"45009","Bamberg County",23.6740752915776,"45005","Allendale County"
"45011","Barnwell County",19.8302139411149,"45005","Allendale County"
"45011","Barnwell County",22.3537117402802,"45009","Bamberg County"
"45011","Barnwell County",23.0423038433783,"45003","Aiken County"
"45013","Beaufort County",20.022829653189,"45053","Jasper County"
"45017","Calhoun County",16.5399198481345,"45075","Orangeburg County"
"45021","Cherokee County",19.8858916226685,"37045","Cleveland County"
"45021","Cherokee County",23.1482659716631,"45083","Spartanburg County"
"45021","Cherokee County",24.6421907464319,"45091","York County"
"45021","Cherokee County",24.8283707947481,"45087","Union County"
"45023","Chester County",19.4443965085811,"45091","York County"
"45023","Chester County",20.3844880893822,"45039","Fairfield County"
"45025","Chesterfield County",23.5187186604953,"37007","Anson County"
"45025","Chesterfield County",23.8667834935786,"45031","Darlington County"
"45027","Clarendon County",19.7723952834473,"45085","Sumter County"
"45029","Colleton County",22.4251345343022,"45035","Dorchester County"
"45031","Darlington County",20.4061259416881,"45061","Lee County"
"45031","Darlington County",23.8667834935786,"45025","Chesterfield County"
"45031","Darlington County",24.6795048985719,"45069","Marlboro County"
"45033","Dillon County",21.394990575398,"45067","Marion County"
"45033","Dillon County",22.6158456322077,"45069","Marlboro County"
"45033","Dillon County",23.2283667149784,"37155","Robeson County"
"45035","Dorchester County",22.4251345343022,"45029","Colleton County"
"45037","Edgefield County",20.9734344121141,"45081","Saluda County"
"45037","Edgefield County",21.6511957467255,"45065","McCormick County"
"45037","Edgefield County",22.5553649409328,"13073","Columbia County"
"45037","Edgefield County",24.8221381693014,"45003","Aiken County"
"45039","Fairfield County",20.3844880893822,"45023","Chester County"
"45041","Florence County",20.2501472696836,"45067","Marion County"
"45045","Greenville County",20.0256735224736,"45077","Pickens County"
"45045","Greenville County",21.7695276055107,"45083","Spartanburg County"
"45047","Greenwood County",19.4272023968188,"45001","Abbeville County"
"45047","Greenwood County",20.8452179790453,"45065","McCormick County"
"45047","Greenwood County",23.6904439059078,"45059","Laurens County"
"45049","Hampton County",18.8892797613439,"45005","Allendale County"
"45053","Jasper County",19.3624868129421,"13103","Effingham County"
"45053","Jasper County",20.022829653189,"45013","Beaufort County"
"45055","Kershaw County",23.0334575643375,"45061","Lee County"
"45055","Kershaw County",24.9182341393918,"45057","Lancaster County"
"45057","Lancaster County",23.2387096626892,"37179","Union County"
"45057","Lancaster County",24.9182341393918,"45055","Kershaw County"
"45059","Laurens County",23.6904439059078,"45047","Greenwood County"
"45061","Lee County",18.3694444151425,"45085","Sumter County"
"45061","Lee County",20.4061259416881,"45031","Darlington County"
"45061","Lee County",23.0334575643375,"45055","Kershaw County"
"45063","Lexington County",23.5563835056303,"45079","Richland County"
"45065","McCormick County",10.5147770738207,"13181","Lincoln County"
"45065","McCormick County",20.8452179790453,"45047","Greenwood County"
"45065","McCormick County",21.6511957467255,"45037","Edgefield County"
"45065","McCormick County",23.3563030767179,"45001","Abbeville County"
"45065","McCormick County",24.2666787984425,"13073","Columbia County"
"45067","Marion County",20.2501472696836,"45041","Florence County"
"45067","Marion County",21.394990575398,"45033","Dillon County"
"45069","Marlboro County",20.0173189591918,"37165","Scotland County"
"45069","Marlboro County",22.6158456322077,"45033","Dillon County"
"45069","Marlboro County",24.6795048985719,"45031","Darlington County"
"45071","Newberry County",20.9693669844037,"45081","Saluda County"
"45073","Oconee County",18.7634242555546,"13257","Stephens County"
"45073","Oconee County",21.3375564012447,"45077","Pickens County"
"45073","Oconee County",21.5660816494381,"13241","Rabun County"
"45075","Orangeburg County",16.5399198481345,"45017","Calhoun County"
"45075","Orangeburg County",21.6373297170751,"45009","Bamberg County"
"45077","Pickens County",20.0256735224736,"45045","Greenville County"
"45077","Pickens County",21.3375564012447,"45073","Oconee County"
"45077","Pickens County",22.8892739128923,"37175","Transylvania County"
"45079","Richland County",23.5563835056303,"45063","Lexington County"
"45081","Saluda County",20.9693669844037,"45071","Newberry County"
"45081","Saluda County",20.9734344121141,"45037","Edgefield County"
"45083","Spartanburg County",21.7695276055107,"45045","Greenville County"
"45083","Spartanburg County",23.1482659716631,"45021","Cherokee County"
"45085","Sumter County",18.3694444151425,"45061","Lee County"
"45085","Sumter County",19.7723952834473,"45027","Clarendon County"
"45087","Union County",24.8283707947481,"45021","Cherokee County"
"45091","York County",19.4443965085811,"45023","Chester County"
"45091","York County",22.330293853202,"37071","Gaston County"
"45091","York County",24.6421907464319,"45021","Cherokee County"
"46003","Aurora County",21.2858727868632,"46035","Davison County"
"46003","Aurora County",23.511556659239,"46073","Jerauld County"
"46009","Bon Homme County",24.2968110442291,"31107","Knox County"
"46015","Brule County",22.4175582592284,"46017","Buffalo County"
"46017","Buffalo County",22.4175582592284,"46015","Brule County"
"46021","Campbell County",24.5030358046214,"46129","Walworth County"
"46023","Charles Mix County",17.4824133849685,"46043","Douglas County"
"46023","Charles Mix County",23.3364214437342,"31015","Boyd County"
"46027","Clay County",17.5924815273525,"46127","Union County"
"46027","Clay County",21.6467191936773,"46135","Yankton County"
"46029","Codington County",19.7652242618862,"46057","Hamlin County"
"46035","Davison County",17.9397989752614,"46061","Hanson County"
"46035","Davison County",21.2858727868632,"46003","Aurora County"
"46035","Davison County",22.3937314991841,"46043","Douglas County"
"46035","Davison County",23.7461613778542,"46111","Sanborn County"
"46039","Deuel County",24.5397786051331,"46057","Hamlin County"
"46043","Douglas County",17.4824133849685,"46023","Charles Mix County"
"46043","Douglas County",22.3937314991841,"46035","Davison County"
"46045","Edmunds County",24.0527561057913,"46049","Faulk County"
"46049","Faulk County",24.0527561057913,"46045","Edmunds County"
"46051","Grant County",24.8068857107452,"27011","Big Stone County"
"46057","Hamlin County",19.7652242618862,"46029","Codington County"
"46057","Hamlin County",24.5397786051331,"46039","Deuel County"
"46059","Hand County",24.0194455768384,"46069","Hyde County"
"46061","Hanson County",17.9397989752614,"46035","Davison County"
"46061","Hanson County",21.727323243349,"46087","McCook County"
"46061","Hanson County",23.8800348694371,"46067","Hutchinson County"
"46065","Hughes County",23.9047674393389,"46119","Sully County"
"46067","Hutchinson County",23.8800348694371,"46061","Hanson County"
"46069","Hyde County",24.0194455768384,"46059","Hand County"
"46073","Jerauld County",23.511556659239,"46003","Aurora County"
"46077","Kingsbury County",24.5007081766375,"46097","Miner County"
"46079","Lake County",22.2448912091402,"46101","Moody County"
"46079","Lake County",24.1859897581097,"46097","Miner County"
"46083","Lincoln County",21.6133439696499,"46125","Turner County"
"46087","McCook County",21.727323243349,"46061","Hanson County"
"46097","Miner County",23.9654291651549,"46111","Sanborn County"
"46097","Miner County",24.1859897581097,"46079","Lake County"
"46097","Miner County",24.5007081766375,"46077","Kingsbury County"
"46099","Minnehaha County",24.5690539773831,"46101","Moody County"
"46101","Moody County",20.8229794413467,"27117","Pipestone County"
"46101","Moody County",22.2448912091402,"46079","Lake County"
"46101","Moody County",24.5690539773831,"46099","Minnehaha County"
"46109","Roberts County",24.9464206903115,"27155","Traverse County"
"46111","Sanborn County",23.7461613778542,"46035","Davison County"
"46111","Sanborn County",23.9654291651549,"46097","Miner County"
"46119","Sully County",23.9047674393389,"46065","Hughes County"
"46125","Turner County",21.6133439696499,"46083","Lincoln County"
"46125","Turner County",24.0760872506581,"46135","Yankton County"
"46127","Union County",17.5924815273525,"46027","Clay County"
"46127","Union County",22.9834815231958,"19149","Plymouth County"
"46129","Walworth County",24.5030358046214,"46021","Campbell County"
"46135","Yankton County",21.6467191936773,"46027","Clay County"
"46135","Yankton County",24.0760872506581,"46125","Turner County"
"47001","Anderson County",16.7515323423039,"47093","Knox County"
"47001","Anderson County",19.7849094868767,"47013","Campbell County"
"47001","Anderson County",23.1338237236932,"47173","Union County"
"47001","Anderson County",24.8160335032071,"47129","Morgan County"
"47003","Bedford County",16.5124042134476,"47127","Moore County"
"47003","Bedford County",17.5844447991993,"47117","Marshall County"
"47003","Bedford County",21.4479909964615,"47031","Coffee County"
"47003","Bedford County",22.8970315816352,"47149","Rutherford County"
"47005","Benton County",15.7991533639537,"47085","Humphreys County"
"47005","Benton County",21.8287750413208,"47079","Henry County"
"47005","Benton County",22.3847465634421,"47017","Carroll County"
"47007","Bledsoe County",14.4144572293877,"47143","Rhea County"
"47007","Bledsoe County",15.9403829206464,"47175","Van Buren County"
"47007","Bledsoe County",19.1328945847013,"47153","Sequatchie County"
"47007","Bledsoe County",22.3668327156913,"47121","Meigs County"
"47009","Blount County",21.0579988138253,"47093","Knox County"
"47009","Blount County",22.3215076728976,"47105","Loudon County"
"47009","Blount County",23.5909159177542,"47155","Sevier County"
"47009","Blount County",24.0604663253964,"37075","Graham County"
"47009","Blount County",24.769644260852,"47123","Monroe County"
"47011","Bradley County",18.2467933606216,"47139","Polk County"
"47011","Bradley County",19.3726170011313,"47065","Hamilton County"
"47011","Bradley County",23.0612101215803,"47107","McMinn County"
"47011","Bradley County",23.5914057354229,"13047","Catoosa County"
"47011","Bradley County",24.2298336664756,"47121","Meigs County"
"47013","Campbell County",19.015787759073,"47151","Scott County"
"47013","Campbell County",19.73119216477,"47173","Union County"
"47013","Campbell County",19.7849094868767,"47001","Anderson County"
"47013","Campbell County",24.640345771178,"21235","Whitley County"
"47015","Cannon County",17.5573244909607,"47041","DeKalb County"
"47015","Cannon County",18.3393700594163,"47177","Warren County"
"47015","Cannon County",20.0230018087662,"47149","Rutherford County"
"47015","Cannon County",22.1025141308877,"47031","Coffee County"
"47017","Carroll County",21.9828385580355,"47077","Henderson County"
"47017","Carroll County",22.3847465634421,"47005","Benton County"
"47019","Carter County",18.3042091529126,"47163","Sullivan County"
"47019","Carter County",18.6155923305341,"37011","Avery County"
